observation_id,observation_type,entity_type,entity_id,location_id,observation_timestamp,description,vehicle_id,source_system,observer_type,evidence_id,confidence_score,created_at
OBS006162,FIELD_OBSERVATION,VEHICLE,V00424,L00369,2025-08-31 19:12:44,An observation associated RJ65EF4122 with the area around Warehouse 833; corroboration is required.,V00424,CCTV_Network,Patrol_Unit,EV17162,0.82,2025-07-20 07:24:07
OBS006163,CCTV,PERSON,P00965,L00425,2025-06-11 09:07:02,Source CCTV recorded Priya Khan at Apartment 27 around 09:07.,V00931,ANPR_System,Automated_Camera,EV17163,0.78,2025-11-06 10:33:06
OBS006164,SURVEILLANCE,PERSON,P02812,L01063,2025-06-25 11:49:15,An observation associated Kabir Deshmukh with the area around Mall 175; corroboration is required.,,CCTV_Network,CCTV_System,EV17164,0.93,2026-04-07 20:43:51
OBS006165,PATROL,ACCOUNT,A00452,L01328,2025-07-08 17:43:38,Account ACCT****2314 was observed near Apartment 381 in Gwalior.,,Synthetic_Intelligence_Feed,Analyst,EV17165,0.74,2026-02-19 01:25:11
OBS006166,INTELLIGENCE,PERSON,P00052,L01076,2026-03-31 22:33:36,Person Arjun Chauhan was observed near Market 938 in Jaipur.,,ANPR_System,Patrol_Unit,EV17166,0.87,2025-09-29 21:41:14
OBS006167,ANPR,ORGANIZATION,O0301,L01550,2026-11-26 10:55:34,Organization Khan Solutions was observed near Hotel 338 in Bengaluru.,,ANPR_System,Patrol_Unit,EV17167,0.84,2026-11-25 21:46:17
OBS006168,FIELD_OBSERVATION,VEHICLE,V00193,L01157,2025-08-06 04:21:33,Source FIELD_OBSERVATION recorded MH84AB5315 at Station 892 around 04:21.,V00193,Field_Log,Automated_Camera,EV17168,0.93,2025-05-15 04:01:34
OBS006169,CCTV,ORGANIZATION,O0355,L01438,2025-03-03 03:46:39,Organization Verma Enterprises was observed near Junction 831 in Jabalpur.,,CCTV_Network,Patrol_Unit,EV17169,0.92,2026-03-26 11:48:38
OBS006170,SURVEILLANCE,PERSON,P02812,L01035,2025-05-01 04:45:04,An observation associated Kabir Deshmukh with the area around Warehouse 68; corroboration is required.,,ANPR_System,Officer,EV17170,0.89,2025-11-07 17:48:42
OBS006171,PATROL,PHONE,PH01997,L02345,2026-01-15 17:32:45,An observation associated 963****496 with the area around Station 813; corroboration is required.,,Synthetic_Intelligence_Feed,CCTV_System,EV17171,0.85,2025-01-08 04:22:54
OBS006172,INTELLIGENCE,ORGANIZATION,O0359,L00070,2025-05-12 09:54:51,Organization Verma Trading was observed near Market 699 in Surat.,,Field_Log,Officer,EV17172,0.90,2026-04-11 23:08:53
OBS006173,ANPR,PERSON,P02547,L01449,2025-12-18 11:00:22,Person Ananya Saxena was observed near Hotel 757 in Vadodara.,V00095,Field_Log,Automated_Camera,EV17173,0.83,2026-05-13 15:49:39
OBS006174,FIELD_OBSERVATION,PHONE,PH01738,L00662,2026-03-08 16:13:59,An observation associated 958****718 with the area around Office 888; corroboration is required.,,ANPR_System,Analyst,EV17174,0.96,2025-10-16 15:33:06
OBS006175,CCTV,PERSON,P00681,L01356,2025-07-20 02:57:48,Source CCTV recorded Sneha Malhotra at Industrial Area 375 around 02:57.,V00188,Synthetic_Intelligence_Feed,Officer,EV17175,0.93,2025-02-17 18:46:35
OBS006176,SURVEILLANCE,PERSON,P02887,L00743,2025-08-29 08:06:13,An observation associated Ankit Jain with the area around Road 27; corroboration is required.,,ANPR_System,CCTV_System,EV17176,0.77,2025-06-13 07:50:32
OBS006177,PATROL,PERSON,P02323,L02427,2025-10-30 09:15:07,Source PATROL recorded Nandini Joshi at Warehouse 518 around 09:15.,,CCTV_Network,Officer,EV17177,0.85,2025-06-04 17:40:50
OBS006178,INTELLIGENCE,VEHICLE,V01087,L00033,2025-08-18 09:31:10,Source INTELLIGENCE recorded DL35GH8670 at Hotel 826 around 09:31.,V01087,ANPR_System,Automated_Camera,EV17178,0.91,2025-10-08 20:31:25
OBS006179,ANPR,ACCOUNT,A01240,L01121,2025-10-22 02:59:19,Source ANPR recorded ACCT****4151 at Hotel 364 around 02:59.,,CCTV_Network,CCTV_System,EV17179,0.75,2026-10-28 00:34:11
OBS006180,FIELD_OBSERVATION,PHONE,PH00842,L00750,2026-04-21 07:59:52,Phone 947****270 was observed near Junction 740 in Gwalior.,,Synthetic_Intelligence_Feed,Patrol_Unit,EV17180,0.78,2025-01-20 09:32:40
OBS006181,CCTV,PERSON,P01636,L02144,2025-04-25 09:32:05,Source CCTV recorded Raj Yadav at Mall 964 around 09:32.,,ANPR_System,Automated_Camera,EV17181,0.91,2026-07-31 00:56:40
OBS006182,SURVEILLANCE,VEHICLE,V00245,L01437,2025-03-18 16:53:38,Vehicle GJ86JK5538 was observed near Warehouse 285 in Bhopal.,V00245,CCTV_Network,Patrol_Unit,EV17182,0.87,2026-05-12 02:10:02
OBS006183,PATROL,PERSON,P03181,L01209,2026-12-17 07:23:47,Person Meera Deshmukh was observed near Apartment 430 in Indore.,V00155,Synthetic_Intelligence_Feed,Analyst,EV17183,0.85,2025-09-23 16:55:01
OBS006184,INTELLIGENCE,PERSON,P00634,L00910,2026-01-15 04:30:38,Source INTELLIGENCE recorded Sneha Deshmukh at Market 737 around 04:30.,,Synthetic_Intelligence_Feed,Automated_Camera,EV17184,0.76,2025-04-06 03:55:29
OBS006185,ANPR,PERSON,P02824,L00382,2025-09-29 14:09:15,An observation associated Pooja Shah with the area around Station 332; corroboration is required.,,CCTV_Network,Patrol_Unit,EV17185,0.86,2026-08-06 02:13:46
OBS006186,FIELD_OBSERVATION,ORGANIZATION,O0399,L01872,2026-11-11 11:47:51,An observation associated Sharma Enterprises with the area around Office 993; corroboration is required.,,CCTV_Network,Automated_Camera,EV17186,0.84,2026-03-02 01:58:17
OBS006187,CCTV,PHONE,PH01687,L01079,2026-09-06 05:16:36,Source CCTV recorded 945****186 at Hotel 718 around 05:16.,,Synthetic_Intelligence_Feed,Officer,EV17187,0.80,2026-09-13 11:17:45
OBS006188,SURVEILLANCE,ACCOUNT,A00502,L01284,2025-03-26 07:23:03,Account ACCT****0152 was observed near Mall 878 in Jabalpur.,,CCTV_Network,Officer,EV17188,0.80,2025-12-27 21:29:00
OBS006189,PATROL,PHONE,PH03597,L01442,2025-04-19 08:06:39,An observation associated 919****433 with the area around Road 655; corroboration is required.,,ANPR_System,CCTV_System,EV17189,0.82,2025-06-30 02:20:25
OBS006190,INTELLIGENCE,PERSON,P01522,L01588,2026-05-24 12:27:43,An observation associated Karan Deshmukh with the area around Station 526; corroboration is required.,V01132,Field_Log,CCTV_System,EV17190,0.82,2026-10-13 04:57:35
OBS006191,ANPR,PERSON,P02830,L02458,2026-01-26 15:36:41,Person Siddharth Verma was observed near Hotel 268 in Kanpur.,,ANPR_System,Officer,EV17191,0.97,2025-08-09 17:59:09
OBS006192,FIELD_OBSERVATION,ACCOUNT,A00213,L00399,2025-01-13 04:00:29,An observation associated ACCT****8132 with the area around Hotel 558; corroboration is required.,,ANPR_System,Automated_Camera,EV17192,0.96,2026-05-20 10:44:23
OBS006193,CCTV,PERSON,P00941,L02308,2025-04-21 08:19:53,An observation associated Priya Patel with the area around Office 371; corroboration is required.,V01187,Synthetic_Intelligence_Feed,Patrol_Unit,EV17193,0.90,2025-03-26 21:32:29
OBS006194,SURVEILLANCE,PERSON,P00943,L00425,2025-12-10 09:53:16,An observation associated Aditya Verma with the area around Apartment 27; corroboration is required.,V00667,Field_Log,CCTV_System,EV17194,0.93,2025-02-13 10:07:01
OBS006195,PATROL,PERSON,P00160,L00699,2025-09-01 07:18:35,An observation associated Rohan Shah with the area around Warehouse 826; corroboration is required.,,ANPR_System,Analyst,EV17195,0.88,2026-11-29 03:52:47
OBS006196,INTELLIGENCE,PERSON,P01148,L00261,2026-08-03 22:30:11,Person Sneha Jain was observed near Station 319 in Jabalpur.,,Field_Log,Automated_Camera,EV17196,0.75,2026-10-27 07:43:47
OBS006197,ANPR,PERSON,P03906,L01636,2025-08-14 19:55:58,An observation associated Siddharth Tiwari with the area around Warehouse 289; corroboration is required.,,Field_Log,Analyst,EV17197,0.84,2025-06-26 01:08:01
OBS006198,FIELD_OBSERVATION,PERSON,P01424,L00732,2025-05-20 18:49:18,An observation associated Amit Mishra with the area around Station 761; corroboration is required.,V00800,Field_Log,CCTV_System,EV17198,0.85,2025-05-11 23:01:10
OBS006199,CCTV,PERSON,P02405,L00317,2026-08-24 09:42:25,Person Sanjay Yadav was observed near Market 424 in Mumbai.,,ANPR_System,Officer,EV17199,0.76,2026-07-23 18:21:09
OBS006200,SURVEILLANCE,VEHICLE,V00144,L01091,2026-11-10 00:28:39,An observation associated RJ68AB3347 with the area around Hotel 634; corroboration is required.,V00144,Synthetic_Intelligence_Feed,Analyst,EV17200,0.83,2026-07-06 00:52:52
OBS006201,PATROL,PERSON,P03881,L02398,2026-02-16 17:38:38,Source PATROL recorded Meera Gupta at Warehouse 883 around 17:38.,,Field_Log,Officer,EV17201,0.92,2025-11-01 06:13:30
OBS006202,INTELLIGENCE,ACCOUNT,A01197,L01137,2025-06-12 17:52:14,Account ACCT****3769 was observed near Hotel 700 in Jabalpur.,,Synthetic_Intelligence_Feed,CCTV_System,EV17202,0.92,2025-07-19 09:47:01
OBS006203,ANPR,VEHICLE,V00216,L01016,2025-09-23 01:18:42,Source ANPR recorded KA40CD4837 at Road 418 around 01:18.,V00216,ANPR_System,Officer,EV17203,0.82,2026-03-06 05:49:18
OBS006204,FIELD_OBSERVATION,PERSON,P01118,L01641,2025-03-27 17:43:00,Person Mohit Saxena was observed near Station 463 in Bengaluru.,,ANPR_System,Automated_Camera,EV17204,0.95,2026-02-18 14:51:21
OBS006205,CCTV,PHONE,PH03707,L01957,2026-03-04 11:26:43,An observation associated 986****523 with the area around Market 997; corroboration is required.,,CCTV_Network,Analyst,EV17205,0.86,2026-12-19 08:32:47
OBS006206,SURVEILLANCE,VEHICLE,V01041,L02257,2026-11-17 03:01:01,An observation associated MH61GH5872 with the area around Warehouse 81; corroboration is required.,V01041,CCTV_Network,Officer,EV17206,0.88,2025-07-30 11:34:35
OBS006207,PATROL,PERSON,P00603,L00507,2025-02-26 18:36:39,Source PATROL recorded Deepak Singh at Road 77 around 18:36.,,Field_Log,Officer,EV17207,0.96,2026-03-11 17:54:58
OBS006208,INTELLIGENCE,PERSON,P00644,L01530,2026-04-09 02:10:28,Person Rahul Gupta was observed near Mall 713 in Ahmedabad.,,ANPR_System,Automated_Camera,EV17208,0.90,2026-08-04 17:17:15
OBS006209,ANPR,PERSON,P01284,L01989,2026-04-25 04:51:18,An observation associated Kabir Mishra with the area around Industrial Area 882; corroboration is required.,,ANPR_System,Officer,EV17209,0.89,2025-01-18 10:21:14
OBS006210,FIELD_OBSERVATION,VEHICLE,V01040,L01222,2026-03-27 09:24:57,An observation associated RJ55EF8009 with the area around Industrial Area 531; corroboration is required.,V01040,Synthetic_Intelligence_Feed,CCTV_System,EV17210,0.75,2025-01-30 22:22:49
OBS006211,CCTV,VEHICLE,V00138,L01085,2025-12-07 05:21:30,An observation associated DL73AB9043 with the area around Junction 801; corroboration is required.,V00138,Field_Log,Patrol_Unit,EV17211,0.90,2026-12-06 01:44:41
OBS006212,SURVEILLANCE,PERSON,P01972,L01517,2025-02-22 00:22:50,An observation associated Isha Shah with the area around Junction 262; corroboration is required.,,Synthetic_Intelligence_Feed,Analyst,EV17212,0.77,2026-10-29 01:59:09
OBS006213,PATROL,VEHICLE,V00359,L00757,2025-02-11 09:20:02,Vehicle GJ50CD2723 was observed near Office 890 in Bhopal.,V00359,ANPR_System,CCTV_System,EV17213,0.95,2025-01-04 02:32:39
OBS006214,INTELLIGENCE,VEHICLE,V00655,L02220,2026-02-21 05:59:39,Source INTELLIGENCE recorded DL66AB6754 at Junction 74 around 05:59.,V00655,Synthetic_Intelligence_Feed,Officer,EV17214,0.74,2025-08-30 17:32:01
OBS006215,ANPR,VEHICLE,V00556,L02433,2026-08-07 10:54:54,An observation associated MP77CD2209 with the area around Office 30; corroboration is required.,V00556,Field_Log,CCTV_System,EV17215,0.75,2025-04-28 01:48:01
OBS006216,FIELD_OBSERVATION,PERSON,P01882,L01954,2025-02-11 11:12:32,An observation associated Mohit Bansal with the area around Mall 567; corroboration is required.,,Field_Log,Analyst,EV17216,0.74,2026-10-30 18:25:28
OBS006217,CCTV,PERSON,P00189,L02281,2026-11-14 13:43:30,An observation associated Isha Jain with the area around Junction 394; corroboration is required.,V00768,ANPR_System,Automated_Camera,EV17217,0.88,2026-11-25 00:56:39
OBS006218,SURVEILLANCE,PERSON,P01755,L01652,2026-08-04 11:18:02,Person Neha Saxena was observed near Hotel 662 in Indore.,V01057,Field_Log,Analyst,EV17218,0.78,2025-03-29 02:02:39
OBS006219,PATROL,PERSON,P00937,L01736,2026-01-08 01:27:21,Source PATROL recorded Vihaan Deshmukh at Road 201 around 01:27.,,ANPR_System,Officer,EV17219,0.81,2025-06-11 21:22:55
OBS006220,INTELLIGENCE,VEHICLE,V00906,L01679,2026-12-08 19:52:46,An observation associated DL19EF6427 with the area around Station 499; corroboration is required.,V00906,Field_Log,Patrol_Unit,EV17220,0.82,2025-09-01 13:45:11
OBS006221,ANPR,PERSON,P01636,L01404,2025-01-20 01:28:20,An observation associated Raj Yadav with the area around Industrial Area 39; corroboration is required.,V00643,Synthetic_Intelligence_Feed,Officer,EV17221,0.82,2025-02-21 03:14:31
OBS006222,FIELD_OBSERVATION,PERSON,P02857,L01382,2025-01-07 08:55:50,An observation associated Siddharth Chauhan with the area around Apartment 548; corroboration is required.,V00646,Field_Log,Patrol_Unit,EV17222,0.73,2025-10-24 07:41:27
OBS006223,CCTV,VEHICLE,V00284,L02175,2026-12-20 09:10:51,Source CCTV recorded RJ16EF7149 at Apartment 118 around 09:10.,V00284,Field_Log,Analyst,EV17223,0.88,2026-02-27 19:55:41
OBS006224,SURVEILLANCE,VEHICLE,V00877,L00968,2025-02-18 10:10:14,An observation associated KA21GH7864 with the area around Office 470; corroboration is required.,V00877,Synthetic_Intelligence_Feed,Analyst,EV17224,0.83,2026-09-22 21:24:50
OBS006225,PATROL,PERSON,P01935,L00545,2025-12-18 08:45:43,An observation associated Rahul Agarwal with the area around Market 808; corroboration is required.,,CCTV_Network,Officer,EV17225,0.90,2026-11-26 15:36:07
OBS006226,INTELLIGENCE,PERSON,P01719,L00334,2026-11-07 22:36:26,Person Kabir Bansal was observed near Road 92 in Nagpur.,,CCTV_Network,Automated_Camera,EV17226,0.95,2025-05-05 22:14:52
OBS006227,ANPR,ORGANIZATION,O0077,L01787,2026-03-03 23:37:58,An observation associated Agarwal Services with the area around Apartment 638; corroboration is required.,,ANPR_System,Automated_Camera,EV17227,0.84,2026-03-20 10:37:41
OBS006228,FIELD_OBSERVATION,PERSON,P01459,L02251,2025-10-11 08:20:15,Source FIELD_OBSERVATION recorded Karan Singh at Hotel 123 around 08:20.,V00423,ANPR_System,CCTV_System,EV17228,0.84,2026-04-13 04:35:46
OBS006229,CCTV,PERSON,P01048,L01680,2026-11-15 03:32:28,Source CCTV recorded Rahul Shah at Industrial Area 684 around 03:32.,,Field_Log,Automated_Camera,EV17229,0.87,2025-10-15 20:54:44
OBS006230,SURVEILLANCE,PERSON,P02971,L01174,2026-01-03 13:53:19,Person Riya Sharma was observed near Warehouse 428 in Hyderabad.,,Field_Log,CCTV_System,EV17230,0.93,2025-01-06 18:24:06
OBS006231,PATROL,PERSON,P03490,L00264,2026-12-20 08:43:29,Person Deepak Gupta was observed near Hotel 39 in Hyderabad.,V00111,ANPR_System,CCTV_System,EV17231,0.75,2026-07-28 20:55:26
OBS006232,INTELLIGENCE,PERSON,P00245,L00066,2025-01-25 20:20:34,An observation associated Kavya Shah with the area around Hotel 349; corroboration is required.,,Synthetic_Intelligence_Feed,Officer,EV17232,0.86,2025-02-18 07:19:28
OBS006233,ANPR,PERSON,P00836,L01360,2026-10-21 04:44:09,An observation associated Vikram Malhotra with the area around Junction 346; corroboration is required.,,CCTV_Network,Analyst,EV17233,0.82,2025-05-09 13:27:09
OBS006234,FIELD_OBSERVATION,PERSON,P00296,L00913,2026-11-01 23:41:32,Person Mohit Yadav was observed near Road 937 in Hyderabad.,,Synthetic_Intelligence_Feed,Officer,EV17234,0.83,2025-01-24 09:21:28
OBS006235,CCTV,PERSON,P02087,L00199,2026-12-20 11:53:47,Person Amit Mehta was observed near Market 630 in Dewas.,,Synthetic_Intelligence_Feed,Officer,EV17235,0.80,2026-11-01 13:36:43
OBS006236,SURVEILLANCE,PERSON,P02506,L00008,2025-08-30 10:38:11,An observation associated Amit Mishra with the area around Apartment 249; corroboration is required.,V00325,ANPR_System,Automated_Camera,EV17236,0.83,2025-03-27 13:53:48
OBS006237,PATROL,PERSON,P02343,L00165,2025-11-22 23:58:24,Person Pooja Tiwari was observed near Industrial Area 413 in Ahmedabad.,,ANPR_System,CCTV_System,EV17237,0.75,2025-12-29 19:55:36
OBS006238,INTELLIGENCE,PERSON,P03060,L02012,2026-08-21 08:20:02,An observation associated Karan Singh with the area around Road 802; corroboration is required.,V00989,Field_Log,Automated_Camera,EV17238,0.83,2025-10-23 05:01:01
OBS006239,ANPR,ORGANIZATION,O0256,L00846,2026-01-04 13:55:38,An observation associated Deshmukh Transport with the area around Mall 991; corroboration is required.,,CCTV_Network,CCTV_System,EV17239,0.95,2025-08-20 01:14:21
OBS006240,FIELD_OBSERVATION,PERSON,P01860,L00055,2026-05-13 20:17:03,Source FIELD_OBSERVATION recorded Amit Deshmukh at Hotel 186 around 20:17.,,ANPR_System,Officer,EV17240,0.93,2026-02-15 02:34:58
OBS006241,CCTV,PERSON,P02311,L00371,2026-08-29 19:25:20,An observation associated Kavya Malhotra with the area around Market 944; corroboration is required.,V00111,Synthetic_Intelligence_Feed,Analyst,EV17241,0.96,2025-04-14 15:59:25
OBS006242,SURVEILLANCE,ACCOUNT,A01204,L00172,2025-09-09 16:30:08,Account ACCT****7410 was observed near Station 408 in Kota.,,ANPR_System,Patrol_Unit,EV17242,0.77,2026-03-09 10:35:10
OBS006243,PATROL,PERSON,P02574,L00267,2026-09-28 03:16:29,Person Yash Malhotra was observed near Market 85 in Hyderabad.,,CCTV_Network,Officer,EV17243,0.93,2025-12-14 14:43:42
OBS006244,INTELLIGENCE,PERSON,P00884,L01459,2026-06-02 12:25:14,An observation associated Aditya Mehta with the area around Warehouse 139; corroboration is required.,,Synthetic_Intelligence_Feed,Automated_Camera,EV17244,0.85,2025-10-25 19:12:43
OBS006245,ANPR,ACCOUNT,A00230,L01250,2025-08-13 02:49:25,Account ACCT****4860 was observed near Apartment 780 in Bhopal.,,Synthetic_Intelligence_Feed,Analyst,EV17245,0.87,2025-10-30 04:02:07
OBS006246,FIELD_OBSERVATION,ACCOUNT,A00841,L00637,2025-03-19 18:51:20,An observation associated ACCT****2204 with the area around Road 809; corroboration is required.,,ANPR_System,Analyst,EV17246,0.89,2026-10-01 18:28:33
OBS006247,CCTV,ACCOUNT,A00005,L00402,2026-10-09 19:26:14,Account ACCT****4974 was observed near Junction 624 in Jaipur.,,Field_Log,Patrol_Unit,EV17247,0.91,2026-09-25 08:16:37
OBS006248,SURVEILLANCE,PERSON,P01697,L00680,2025-05-18 15:18:04,An observation associated Aarav Rathore with the area around Office 956; corroboration is required.,V00469,ANPR_System,Officer,EV17248,0.76,2026-07-18 07:10:29
OBS006249,PATROL,PERSON,P01022,L00400,2025-09-03 22:12:08,Person Vihaan Malhotra was observed near Station 215 in Mumbai.,V00006,Field_Log,CCTV_System,EV17249,0.90,2025-10-03 16:02:27
OBS006250,INTELLIGENCE,ACCOUNT,A01051,L02106,2026-07-19 15:19:46,An observation associated ACCT****7288 with the area around Road 821; corroboration is required.,,Synthetic_Intelligence_Feed,Analyst,EV17250,0.84,2025-04-01 15:12:19
OBS006251,ANPR,PERSON,P02794,L01492,2026-05-02 11:03:03,Source ANPR recorded Varun Yadav at Hotel 21 around 11:03.,,Field_Log,Officer,EV17251,0.78,2026-07-25 21:29:21
OBS006252,FIELD_OBSERVATION,PERSON,P00390,L01129,2026-05-31 05:48:19,Source FIELD_OBSERVATION recorded Isha Tiwari at Station 254 around 05:48.,,ANPR_System,Officer,EV17252,0.74,2026-05-10 20:53:13
OBS006253,CCTV,PHONE,PH04310,L00108,2025-06-03 08:01:51,Phone 985****997 was observed near Market 390 in Bhopal.,,CCTV_Network,CCTV_System,EV17253,0.73,2025-10-05 08:08:52
OBS006254,SURVEILLANCE,PERSON,P00682,L01550,2026-10-14 13:26:43,Person Yash Deshmukh was observed near Hotel 338 in Bengaluru.,V00909,CCTV_Network,CCTV_System,EV17254,0.86,2026-02-10 13:22:44
OBS006255,PATROL,ORGANIZATION,O0246,L01488,2025-05-31 23:34:18,An observation associated Joshi Transport with the area around Station 974; corroboration is required.,,CCTV_Network,Patrol_Unit,EV17255,0.77,2026-10-08 19:02:51
OBS006256,INTELLIGENCE,PERSON,P02978,L00753,2026-06-17 17:14:19,Person Mohit Malhotra was observed near Hotel 706 in Vadodara.,,Synthetic_Intelligence_Feed,CCTV_System,EV17256,0.82,2026-01-05 00:48:58
OBS006257,ANPR,VEHICLE,V00468,L02157,2026-04-26 11:46:49,Source ANPR recorded UP70CD5186 at Office 21 around 11:46.,V00468,ANPR_System,CCTV_System,EV17257,0.93,2025-09-14 00:51:41
OBS006258,FIELD_OBSERVATION,PERSON,P03677,L01837,2025-07-23 20:55:46,An observation associated Neha Tiwari with the area around Mall 355; corroboration is required.,,Field_Log,Patrol_Unit,EV17258,0.95,2025-09-05 09:00:08
OBS006259,CCTV,PERSON,P00329,L00581,2026-04-08 18:42:35,Source CCTV recorded Pooja Joshi at Junction 497 around 18:42.,,ANPR_System,Automated_Camera,EV17259,0.78,2026-10-20 04:05:07
OBS006260,SURVEILLANCE,PERSON,P00500,L00224,2025-03-29 06:07:28,An observation associated Pooja Jain with the area around Apartment 600; corroboration is required.,V00707,CCTV_Network,Automated_Camera,EV17260,0.80,2025-01-11 18:56:48
